VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
660,SAZERAC NORTH AMERICA INC. ,4816,Very Old Barton,9.770000457763672,12.989999771118164,750,36,351.72,36.0,467.6400146484375,12.989999771118164,28.350000381469727,17932.330037117004
9552,M S WALKER INC             ,15366,Vina Borgia Garnacha,5.860000133514404,8.489999771118164,750,60,351.5999993896484,38.0,322.61999130249023,59.42999839782715,4.27000005543232,55551.819732666016
10754,PERFECTA WINES             ,12538,Ch La Croix du Duc Brdx,7.480000019073486,10.989999771118164,750,47,351.5600009155273,46.0,505.53999969482425,318.70999336242676,5.100000008940697,28720.519941329956
90011,FORTUNE WINE BROKERS LLC   ,16178,Lobstah White,5.949999809265137,9.989999771118164,750,59,351.04999828338623,105.0,1108.9499835968018,515.5199890136719,11.709999978542328,238.60999754071236
4692,KOBRAND CORPORATION        ,25055,Jadot Echezeaux 13,116.87999725341797,179.99000549316406,750,3,350.64,10.0,1799.9000091552734,1259.9300384521484,1.1099999994039536,9139.379997327924
7749,R.P.IMPORTS INC            ,20224,Tommaso Bussola Amarone Clsc,38.95000076293945,59.9900016784668,750,9,350.55,15.0,899.8499755859375,119.9800033569336,1.6899999976158142,91.49999899789691
7245,PROXIMO SPIRITS INC.       ,1039,Three Olives Vodka w/Flask,10.3100004196167,14.989999771118164,750,34,350.54000133514404,356.0,4549.439939498901,2829.799949645996,280.51000624895096,38994.7800655365
90017,THE IMPORTED GRAPE LLC     ,25545,Miolo  Lote 43,19.469999313354492,29.989999771118164,750,18,350.46,12.0,359.88000297546387,119.95999908447266,1.3500000089406967,80.02999968826771
4425,MARTIGNETTI COMPANIES,25008,St Supery Dollarhide Svgn Bl,19.469999313354492,29.989999771118164,750,18,350.45999908447266,34.0,1019.6599960327148,839.7199935913086,3.759999990463257,144929.24016594887
9552,M S WALKER INC             ,26838,St Hilaire Cr de Limoux Rose,12.979999542236328,19.989999771118164,750,27,350.45999862670897,3.0,44.970001220703125,14.989999771118164,0.3400000035762787,55551.819732666016
17037,Dunn Wine Brokers          ,20659,The Culprit Red,12.979999542236328,19.989999771118164,750,27,350.45999862670897,20.0,399.7999954223633,299.84999656677246,2.209999978542328,358.03000271320343
4425,MARTIGNETTI COMPANIES,19658,Hogwash Rose,9.729999542236328,14.989999771118164,750,36,350.2800042724609,63.0,944.3699989318848,509.6599922180176,7.009999990463257,144929.24016594887
7153,PINE STATE TRADING CO      ,13358,Dry Creek Svgn Bl,9.729999542236328,14.989999771118164,750,36,350.28,8.0,119.91999816894531,89.93999862670898,0.8799999952316284,15884.819953918457
9744,FREDERICK WILDMAN & SONS   ,39868,Jolivet Svgn Blanc Attitude,9.449999809265137,13.989999771118164,750,37,349.65000133514405,10.0,148.89999771118164,103.92999839782715,1.0999999940395355,3999.929975271225
9165,ULTRA BEVERAGE COMPANY LLP ,23018,Fetzer Rsl Cal,7.28000020980835,10.989999771118164,750,48,349.44000122070315,29.0,325.7099935913086,281.7499942779541,3.19999997317791,68054.7001876831
9552,M S WALKER INC             ,24104,Le Paradou Gren Vin de Franc,5.820000171661377,8.489999771118164,750,60,349.19999267578123,24.0,203.75999450683594,8.489999771118164,2.700000047683716,55551.819732666016
4425,MARTIGNETTI COMPANIES,34074,Girard Artistry Napa Vly Red,29.049999237060547,42.9900016784668,750,12,348.6000030517578,6.0,257.94000244140625,42.9900016784668,0.6800000071525574,144929.24016594887
3252,E & J GALLO WINERY         ,22396,Allegrini Dedicato A Walter,58.060001373291016,89.98999786376953,750,6,348.36,3.0,269.9699935913086,179.97999572753906,0.32999999821186066,61966.90998840332
4425,MARTIGNETTI COMPANIES,26439,Chene Bleu Rose,38.70000076293945,59.9900016784668,1500,9,348.2999954223633,9.0,539.9100036621094,179.9700050354004,2.040000021457672,144929.24016594887
3252,E & J GALLO WINERY         ,18855,Barefoot Cellars Rich Red,4.139999866485596,6.289999961853027,750,84,347.7600006103516,60.0,339.7000036239624,115.18999671936035,6.700000047683716,61966.90998840332
653,STATE WINE & SPIRITS   ,20472,Viu Manent Rsva Cab Svgn,4.829999923706055,7.489999771118164,750,72,347.75999725341796,72.0,575.2799835205078,39.94999885559082,8.100000143051147,8014.9800016880035
9815,WINE GROUP INC             ,12496,Cupcake Petit Sirah Cal,4.829999923706055,8.989999771118164,750,72,347.75999725341796,63.0,536.8699876403809,273.6699924468994,7.000000014901161,27100.410036087036
3252,E & J GALLO WINERY         ,16939,Gallo Twin Vly Pink Moscato,3.2799999713897705,4.989999771118164,750,106,347.68000122070316,94.0,469.06000328063965,109.77999496459961,10.540000170469284,61966.90998840332
7749,R.P.IMPORTS INC            ,19617,Ch Suduiraut Sauternes 10,86.88999938964844,125.98999786376953,750,4,347.56,13.0,1637.869972229004,1007.9199829101562,1.439999982714653,91.49999899789691
4425,MARTIGNETTI COMPANIES,19392,Dom Virginie Thunevin Brdx,9.930000305175781,14.989999771118164,750,35,347.55000854492187,112.0,1896.8799896240234,1049.3799858093262,12.470000058412552,144929.24016594887
4692,KOBRAND CORPORATION        ,25086,Jadot Pernand Vergelesses 13,24.81999969482422,35.9900016784668,750,14,347.48000366210937,58.0,2087.4200744628906,1223.660057067871,6.419999957084656,9139.379997327924
4425,MARTIGNETTI COMPANIES,21757,Jovino Pnt Nr Williamete Vly,9.649999618530273,13.989999771118164,750,36,347.40000305175784,13.0,181.87000274658203,83.93999862670898,1.4600000083446503,144929.24016594887
7153,PINE STATE TRADING CO      ,24064,Austerity Cab Svgn,9.649999618530273,13.989999771118164,750,36,347.40000305175784,15.0,209.85000610351562,27.979999542236328,1.6900000274181366,15884.819953918457
8892,TRINCHERO FAMILY ESTATES   ,26347,Charles & Charles Riesling,9.649999618530273,13.989999771118164,750,36,347.40000305175784,20.0,279.7999954223633,251.81999588012695,2.199999988079071,11595.970090389252
7153,PINE STATE TRADING CO      ,23950,Ch Haut-Robert 10,7.380000114440918,10.989999771118164,750,47,346.85999782562254,318.0,3494.819990158081,1725.4299640655518,35.369999781250954,15884.819953918457
9165,ULTRA BEVERAGE COMPANY LLP ,39792,Bolgheri Ornellaia Le Serre,43.220001220703125,66.98999786376953,750,8,345.76,5.0,334.94998931884766,334.94998931884766,0.5499999970197678,68054.7001876831
90011,FORTUNE WINE BROKERS LLC   ,25349,Merlo Family Vyds Chard,9.859999656677246,14.989999771118164,750,35,345.09999999999997,,,,,238.60999754071236
2000,SOUTHERN WINE & SPIRITS NE ,19228,San Callisto Montepulcno 09,14.369999885559082,21.989999771118164,750,24,344.8800048828125,24.0,527.760009765625,43.97999954223633,2.700000047683716,19016.589984714985
10754,PERFECTA WINES             ,19444,Cave de Tain Syrah,9.579999923706055,13.989999771118164,750,36,344.87999725341797,36.0,503.6400146484375,27.979999542236328,4.050000071525574,28720.519941329956
653,STATE WINE & SPIRITS   ,16679,Pennywise Petite Sirah,7.179999828338623,10.989999771118164,750,48,344.6400036621094,28.0,309.72000885009766,56.94999885559082,3.14000004529953,8014.9800016880035
2000,SOUTHERN WINE & SPIRITS NE ,19841,Ch Clos Fourtet 10 Brdx,114.83000183105469,177.99000549316406,750,3,344.49,3.0,533.969970703125,177.99000549316406,0.3400000035762787,19016.589984714985
9552,M S WALKER INC             ,13375,Mionetto Organic Prosecco,11.479999542236328,16.989999771118164,750,30,344.4,4.0,67.95999908447266,50.96999931335449,0.4399999976158142,55551.819732666016
9552,M S WALKER INC             ,39550,Aquinas Cab Svgn,8.600000381469727,19.989999771118164,750,40,343.9999942779541,265.0,3592.3499698638916,1532.9099750518799,29.589999988675117,55551.819732666016
4425,MARTIGNETTI COMPANIES,21123,Southern Right Svgn Bl,7.989999771118164,11.989999771118164,750,43,343.5699961853027,51.0,611.4899940490723,311.73999404907227,5.679999947547913,144929.24016594887
9165,ULTRA BEVERAGE COMPANY LLP ,6038,Brinley Gold Shipwrk Coconut,19.079999923706055,24.989999771118164,750,18,343.4400100708008,18.0,449.82000297546386,149.93999862670898,14.169999539852142,68054.7001876831
9165,ULTRA BEVERAGE COMPANY LLP ,18017,Verde Sole Pnt Grigio,7.139999866485596,10.989999771118164,750,48,342.72000091552735,49.0,536.5100059509277,196.81999588012695,5.470000058412552,68054.7001876831
516,BANFI PRODUCTS CORP        ,19275,Stones Currant Ginger Flavor,7.139999866485596,10.989999771118164,750,48,342.7200006103516,47.0,516.53000831604,175.83999633789062,5.26000003516674,8510.41000366211
9552,M S WALKER INC             ,36773,Yalumba Oxford Landng Shiraz,7.139999866485596,10.989999771118164,750,48,342.7200003051758,19.0,208.81000328063965,87.91999816894531,2.1200000196695328,55551.819732666016
90047,CRUSH WINES                ,13590,Bliss Cab Svgn,9.520000457763672,13.989999771118164,750,36,342.71999999999997,26.0,363.74000358581543,181.86999702453613,2.9000000208616257,1457.7299935817719
90011,FORTUNE WINE BROKERS LLC   ,43425,Chatom Gitano Sangiovese Cal,9.520000457763672,13.989999771118164,750,36,342.71999786376955,12.0,167.8800048828125,13.989999771118164,1.350000023841858,238.60999754071236
3252,E & J GALLO WINERY         ,8705,Livingston Clrs Red Rose,4.760000228881836,6.989999771118164,1500,72,342.7199962615967,63.0,497.36998558044434,134.8299961090088,14.140000194311142,61966.90998840332
10754,PERFECTA WINES             ,19661,Red Sox Club Series Chard Rs,13.6899995803833,19.989999771118164,750,25,342.24999847412107,75.0,1499.2500019073486,839.5799903869629,8.359999999403954,28720.519941329956
9165,ULTRA BEVERAGE COMPANY LLP ,23390,Conti Zecca Primitivo,2.950000047683716,4.489999771118164,750,116,342.2000030517578,116.0,520.839991569519,179.59999084472656,12.979999959468842,68054.7001876831
9552,M S WALKER INC             ,20767,Chehalem Inox Chard Wlmt Vly,13.149999618530273,19.989999771118164,750,26,341.8999938964844,69.0,1379.3099937438965,699.6499919891357,7.680000007152557,55551.819732666016
1392,CONSTELLATION BRANDS INC   ,17129,Simply Naked Undressed Red,2.799999952316284,4.289999961853027,750,122,341.59999732971187,122.0,523.3800010681152,193.04999828338623,13.660000011324883,79528.99032592773
1392,CONSTELLATION BRANDS INC   ,29202,La Terre Chard Cal,3.5899999141693115,5.489999771118164,750,95,341.0500091552734,84.0,461.1599884033203,120.77999496459961,9.400000229477882,79528.99032592773
9815,WINE GROUP INC             ,37530,Glen Ellen Pnt Grigio RSV,4.539999961853027,7.989999771118164,1500,75,340.49999881744384,70.0,550.2999858856201,166.78999519348145,15.690000116825104,27100.410036087036
1392,CONSTELLATION BRANDS INC   ,21633,Wild Horse Pnt Nr CC,7.090000152587891,10.989999771118164,375,48,340.32000366210934,36.0,395.64000129699707,142.86999702453613,2.039999980479479,79528.99032592773
9165,ULTRA BEVERAGE COMPANY LLP ,6457,Fetzer Valley Oaks Cab Svgn,7.090000152587891,10.989999771118164,750,48,340.32,37.0,414.63000679016113,137.87999725341797,4.130000039935112,68054.7001876831
9165,ULTRA BEVERAGE COMPANY LLP ,21112,Wicked Bold Cab Svgn,6.800000190734863,9.989999771118164,750,50,339.9999988555908,28.0,279.7199935913086,109.8899974822998,3.130000025033951,68054.7001876831
6785,PALM BAY INTERNATIONAL INC ,18432,Bertani Amarone 1993,113.33000183105469,169.99000549316406,750,3,339.989990234375,12.0,2039.8800354003906,1189.9300384521484,1.3400000035762787,13605.41001367569
10754,PERFECTA WINES             ,17413,Ch Leoville Barton 10 St Jul,84.95999908447266,165.99000549316406,750,4,339.84,32.0,4159.680144042969,2469.810104370117,3.5499999821186066,28720.519941329956
3252,E & J GALLO WINERY         ,13716,Tisdale Vyds Pnt Nr,2.609999895095825,3.990000009536743,750,130,339.29999786376953,124.0,494.7600060367585,163.59000039100647,13.840000092983246,61966.90998840332
4425,MARTIGNETTI COMPANIES,25203,Aveleda Follies,8.899999618530273,12.989999771118164,750,38,338.20000610351565,264.0,3429.3599900817862,2026.4399642944336,29.30000004172325,144929.24016594887
9552,M S WALKER INC             ,21083,Wild Ridge Pnt Nr Sonoma Cst,28.18000030517578,41.9900016784668,750,12,338.16,4.0,167.9600067138672,167.9600067138672,0.4399999976158142,55551.819732666016
90024,VINILANDIA USA             ,27497,Vinecol Organic Malbec,9.390000343322754,13.989999771118164,750,36,338.04000091552734,24.0,335.760009765625,27.979999542236328,2.700000047683716,2802.6399850845337
10754,PERFECTA WINES             ,17159,Quattro Mani Montepulciano,9.390000343322754,13.989999771118164,750,36,338.04000061035157,58.0,811.4199920654297,433.6899929046631,6.429999992251396,28720.519941329956
90011,FORTUNE WINE BROKERS LLC   ,13734,Virginie Taunt Svgn Blanc,9.390000343322754,14.989999771118164,750,36,338.04000061035157,37.0,541.6300029754639,72.94999885559082,4.150000050663948,238.60999754071236
10754,PERFECTA WINES             ,25651,Long Barn Pnt Nr,9.390000343322754,13.989999771118164,750,36,338.0400003051758,1.0,13.989999771118164,13.989999771118164,0.10999999940395355,28720.519941329956
1587,VINEYARD BRANDS INC        ,42080,Evans Nine Stones Brs Shiraz,9.390000343322754,13.989999771118164,750,36,338.04,44.0,573.5599994659424,378.70999336242676,4.8900000005960464,6070.0899666547775
4692,KOBRAND CORPORATION        ,19403,The Seeker Rose,9.390000343322754,13.989999771118164,750,36,338.04,8.0,111.92000007629395,69.94999885559082,0.8900000005960464,9139.379997327924
9815,WINE GROUP INC             ,35837,Franzia Rhine Tap,12.069999694824219,17.989999771118164,5000,28,337.9599987792968,13.0,233.86999702453613,125.92999839782715,9.75,27100.410036087036
653,STATE WINE & SPIRITS   ,25542,Dom des Chasseignes Sancerre,13.510000228881836,19.989999771118164,750,25,337.75000022888185,6.0,119.93999862670898,119.93999862670898,0.6599999964237213,8014.9800016880035
2242,DELICATO VINEYARDS INC     ,44338,Irony Chard Napa,5.820000171661377,11.989999771118164,750,58,337.55998611450195,70.0,594.2999839782715,186.7799949645996,7.819999992847443,7982.649974822998
10754,PERFECTA WINES             ,5384,Widow's Migaki Shochu,24.079999923706055,32.9900016784668,750,14,337.12000274658203,40.0,1319.6000442504883,890.7300453186035,31.560000777244568,28720.519941329956
7749,R.P.IMPORTS INC            ,19606,Ch Fontenil Fronsac 10,30.610000610351562,44.9900016784668,750,11,336.7099914550781,20.0,899.8000297546387,404.9100151062012,2.230000004172325,91.49999899789691
90010,VINEXTRA INC               ,25688,Quinta dos Murcas Rsv Red Al,27.989999771118164,41.9900016784668,750,12,335.8800048828125,12.0,503.8800048828125,41.9900016784668,1.350000023841858,524.939997792244
1392,CONSTELLATION BRANDS INC   ,19337,Robert Mondavi Chard Rsv,27.989999771118164,41.9900016784668,750,12,335.88,4.0,167.96000289916992,83.9800033569336,0.45000000298023224,79528.99032592773
90011,FORTUNE WINE BROKERS LLC   ,25791,Girasole Pnt Nr,9.329999923706055,14.989999771118164,750,36,335.88,18.0,266.8200035095215,101.92999839782715,2.0100000202655792,238.60999754071236
7153,PINE STATE TRADING CO      ,23831,Manon Rose de Provence,9.329999923706055,13.989999771118164,750,36,335.8799990844726,80.0,1359.1999914550781,968.4299869537354,8.859999969601631,15884.819953918457
9815,WINE GROUP INC             ,13724,Big House White,7.139999866485596,17.989999771118164,3000,47,335.58000057220465,98.0,1067.0199813842773,537.4999885559082,44.09999990463257,27100.410036087036
653,STATE WINE & SPIRITS   ,20467,Pali Wine Co Chard Durell Vy,33.54999923706055,49.9900016784668,750,10,335.5,16.0,799.8400022888184,349.9300117492676,1.780000001192093,8014.9800016880035
4692,KOBRAND CORPORATION        ,24720,Tenuta Sette Ponti Crognolo,18.540000915527344,27.989999771118164,750,18,333.7199957275391,39.0,1091.609992980957,671.7599945068359,4.31999996304512,9139.379997327924
8892,TRINCHERO FAMILY ESTATES   ,13447,Sutter Home Muscato,3.9700000286102295,5.989999771118164,750,84,333.47999816894526,70.0,419.2999839782715,89.84999656677246,7.850000113248825,11595.970090389252
4692,KOBRAND CORPORATION        ,16888,The Seeker Chard,9.260000228881836,13.989999771118164,750,36,333.36,9.0,125.90999885559081,125.90999794006348,0.989999994635582,9139.379997327924
2000,SOUTHERN WINE & SPIRITS NE ,12394,Argiolas SerraLori Rose 13,4.630000114440918,6.989999771118164,750,72,333.3599967956543,60.0,503.40000915527344,136.31999588012695,6.710000187158585,19016.589984714985
90024,VINILANDIA USA             ,20038,Torii Mor Pnt Nr Deux Verres,23.799999237060547,34.9900016784668,750,14,333.20000610351565,17.0,594.8299903869629,174.95000839233398,1.910000041127205,2802.6399850845337
7153,PINE STATE TRADING CO      ,12506,Piazzo Barolo,25.510000228881836,36.9900016784668,750,13,331.6299977874756,7.0,253.9300079345703,181.95000839233398,0.7800000011920929,15884.819953918457
653,STATE WINE & SPIRITS   ,17093,Guidobono Barbera D'Alba,9.199999809265137,13.989999771118164,750,36,331.20000343322755,36.0,503.64001083374023,83.93999862670898,4.050000041723251,8014.9800016880035
4692,KOBRAND CORPORATION        ,17916,Tenuta San Guido 09 Sassacia,110.37999725341797,169.99000549316406,750,3,331.1400146484375,12.0,2039.8800201416016,1019.9400329589844,1.3500000089406967,9139.379997327924
2000,SOUTHERN WINE & SPIRITS NE ,24197,Route 128 Est Viognier Yrkvl,13.789999961853027,19.989999771118164,750,24,330.96,1.0,19.989999771118164,19.989999771118164,0.10999999940395355,19016.589984714985
